speaker,vowel,F1_50,F2_50,participant_age_category,participant_gender,participant_nz_ethnic,word_freq,word,time,vowel_duration,articulation_rate,following_segment_category,amplitude
QB_NZ_F_560,NURSE,454,1950,36-45,F,NZ European,11943,word_20728,444.754,0.13,4.3478,velar,67.752014989852
QB_NZ_F_560,START,815,1628,36-45,F,NZ European,13670,word_21963,446.114,0.17,4.3478,labial,68.39555090402223
QB_NZ_F_560,FOOT,497,1467,36-45,F,NZ European,2329,word_19893,448.301,0.03,5.0633,velar,65.37504081809968
QB_NZ_F_560,KIT,643,1940,36-45,F,NZ European,893,word_47105,448.901,0.11,5.0633,other,66.71555744159903
QB_NZ_F_560,KIT,471,1772,36-45,F,NZ European,39,word_12791,452.137,0.03,3.3835,other,70.8006660131268
QB_NZ_F_560,LOT,604,1074,36-45,F,NZ European,4372,word_24786,457.628,0.22,3.7288,labial,67.88261403858071
QB_NZ_F_560,KIT,536,1765,36-45,F,NZ European,3425,word_31429,466.369,0.08,5.4152,other,71.13691884673464
QB_NZ_F_560,KIT,404,1791,36-45,F,NZ European,10234,word_14100,471.123,0.05,5.6657,other,66.1797237628114
QB_NZ_F_560,LOT,515,1147,36-45,F,NZ European,2925,word_20711,471.373,0.03,5.6657,other,64.85160021291446
QB_NZ_F_560,DRESS,404,2476,36-45,F,NZ European,7291,word_37177,472.053,0.05,5.6657,other,63.22775538398402
QB_NZ_F_560,KIT,469,1678,36-45,F,NZ European,5476,word_43214,472.363,0.04,5.6657,velar,64.54981695778326
QB_NZ_F_560,START,838,1560,36-45,F,NZ European,3321,word_15965,473.673,0.15,5.6657,other,66.23883904623466
QB_NZ_F_560,FLEECE,397,2328,36-45,F,NZ European,26215,word_38735,480.693,0.09,5.8468,labial,65.9697740853183
QB_NZ_F_560,GOOSE,399,2283,36-45,F,NZ European,2256,word_11491,481.663,0.03,5.8468,other,67.24439863405875
QB_NZ_F_560,KIT,580,1831,36-45,F,NZ European,5476,word_43214,482.354,0.05,5.7803,velar,66.36214585453419
QB_NZ_F_560,FLEECE,375,2343,36-45,F,NZ European,26215,word_38735,484.884,0.08,5.7803,labial,67.09700576220881
QB_NZ_F_560,GOOSE,405,2098,36-45,F,NZ European,2256,word_11491,485.434,0.03,5.7803,other,68.56249299687092
QB_NZ_F_560,NURSE,413,2009,36-45,F,NZ European,13479,word_38475,486.324,0.15,5.7803,other,69.8279651338161
QB_NZ_F_560,TRAP,683,2120,36-45,F,NZ European,17657,word_14675,489.141,0.12,4.8387,velar,65.51615361311705
QB_NZ_F_560,TRAP,649,1982,36-45,F,NZ European,1702,word_41915,490.611,0.03,4.8387,velar,67.19949275193206
QB_NZ_F_560,START,800,1645,36-45,F,NZ European,6375,word_22254,493.336,0.08,5.9387,other,64.22899279125055
QB_NZ_F_560,STRUT,641,1567,36-45,F,NZ European,903,word_24338,493.526,0.06,5.9387,other,66.43543865798567
QB_NZ_F_560,TRAP,552,2151,36-45,F,NZ European,903,word_24338,493.816,0.09,5.9387,other,66.43543865798567
QB_NZ_F_560,KIT,526,1774,36-45,F,NZ European,104,word_22015,495.696,0.04,5.9387,other,68.06111852224667
QB_NZ_F_560,KIT,408,1699,36-45,F,NZ European,731,word_18840,496.596,0.07,5.9387,velar,64.76647234986673
QB_NZ_F_560,KIT,504,1919,36-45,F,NZ European,3548,word_48040,497.666,0.05,5.9387,other,64.44279490250872
QB_NZ_F_560,TRAP,557,2226,36-45,F,NZ European,1285,word_17225,498.006,0.2,5.9387,other,66.10966638140154
QB_NZ_F_560,LOT,616,1075,36-45,F,NZ European,1884,word_22355,498.576,0.05,5.9387,other,63.246885040667806
QB_NZ_F_560,DRESS,426,2052,36-45,F,NZ European,2241,word_45349,500.805,0.05,6.2284,other,64.59117889797702
QB_NZ_F_560,NURSE,431,2132,36-45,F,NZ European,56,word_34747,505.285,0.11,5.63,other,69.44567618285657
QB_NZ_F_560,FLEECE,443,2181,36-45,F,NZ European,48589,word_40466,505.865,0.06,5.63,other,67.22575016131583
QB_NZ_F_560,FLEECE,426,2171,36-45,F,NZ European,2047,word_27708,506.225,0.07,5.63,other,68.22027187171817
QB_NZ_F_560,FLEECE,449,2169,36-45,F,NZ European,48589,word_40466,507.365,0.06,5.63,other,68.95436301576862
QB_NZ_F_560,STRUT,751,1635,36-45,F,NZ European,835,word_27880,507.535,0.06,5.63,velar,66.14176800804644
QB_NZ_F_560,FLEECE,403,2407,36-45,F,NZ European,48589,word_40466,508.105,0.08,5.63,other,65.98115071761316
QB_NZ_F_560,KIT,605,1944,36-45,F,NZ European,893,word_47105,510.613,0.08,6.1538,other,66.8469709656671
QB_NZ_F_560,TRAP,682,2214,36-45,F,NZ European,4,word_49065,514.563,0.1,6.1538,velar,67.50492646574935
QB_NZ_F_560,STRUT,740,1584,36-45,F,NZ European,4045,word_30755,525.54,0.05,6.0185,other,69.61228090380642
QB_NZ_F_560,TRAP,642,2086,36-45,F,NZ European,6461,word_13517,525.68,0.06,6.0185,other,66.0162305499326
QB_NZ_F_560,FLEECE,388,2343,36-45,F,NZ European,43071,word_21555,525.89,0.09,6.0185,other,64.01915293753355
QB_NZ_F_717,NURSE,458,2288,36-45,F,NZ European,97,word_43878,6.94,0.03,4.8611,other,56.63192222954798
QB_NZ_F_717,DRESS,445,2445,36-45,F,NZ European,568,word_38069,12.79,0.04,5.6,other,55.03770418200988
QB_NZ_F_717,NURSE,431,2135,36-45,F,NZ European,103,word_13135,13.22,0.07,5.6,other,54.68902575663583
QB_NZ_F_717,FLEECE,515,2505,36-45,F,NZ European,48589,word_40466,14.37,0.06,5.6,other,57.566067102635834
QB_NZ_F_717,KIT,742,1949,36-45,F,NZ European,5476,word_43214,15.8,0.06,5.4096,velar,61.22745475319266
QB_NZ_F_717,THOUGHT,428,878,36-45,F,NZ European,313,word_14491,17.51,0.07,5.4096,other,64.40127272827209
QB_NZ_F_717,KIT,530,1829,36-45,F,NZ European,1174,word_17270,17.98,0.03,5.4096,labial,59.37810442699597
QB_NZ_F_717,FLEECE,517,2613,36-45,F,NZ European,1174,word_17270,18.13,0.1,5.4096,other,59.37810442699597
QB_NZ_F_717,KIT,565,1790,36-45,F,NZ European,1009,word_40437,21.14,0.04,5.4096,other,58.75518882275038
QB_NZ_F_717,STRUT,874,1793,36-45,F,NZ European,1076,word_22263,21.83,0.04,5.4096,other,53.3484416073553
QB_NZ_F_717,KIT,526,1995,36-45,F,NZ European,5677,word_32402,22.13,0.03,5.4096,velar,54.6275234612816
QB_NZ_F_717,TRAP,715,2428,36-45,F,NZ European,5879,word_33368,23.11,0.13,5.4096,labial,52.15430296640788
QB_NZ_F_717,KIT,467,1815,36-45,F,NZ European,4135,word_30322,24.53,0.03,4.7081,other,55.77371792068144
QB_NZ_F_717,FLEECE,535,2673,36-45,F,NZ European,1565,word_27165,26.49,0.15,4.7081,other,61.064558316310965
QB_NZ_F_717,STRUT,912,1747,36-45,F,NZ European,1381,word_27471,27.06,0.16,4.7081,other,66.59768222583024
QB_NZ_F_717,START,921,1692,36-45,F,NZ European,1167,word_15171,30.27,0.21,4.7081,other,57.052715828752206
QB_NZ_F_717,START,919,1825,36-45,F,NZ European,792,word_20860,32.01,0.13,4.1667,other,58.56234588248472
QB_NZ_F_717,DRESS,460,2621,36-45,F,NZ European,3123,word_48156,32.29,0.07,4.1667,other,59.10879428983379
QB_NZ_F_717,NURSE,514,1923,36-45,F,NZ European,520,word_13029,35.11,0.11,4.1667,velar,64.32803644115036
QB_NZ_F_717,NURSE,451,2153,36-45,F,NZ European,520,word_13029,35.89,0.11,4.1667,velar,55.212362340953234
QB_NZ_F_717,DRESS,433,2574,36-45,F,NZ European,272,word_24790,37.9,0.11,4.1667,other,51.575792131318664
QB_NZ_F_717,TRAP,727,2381,36-45,F,NZ European,2333,word_38325,38.13,0.1,4.1667,velar,54.22184904837419
QB_NZ_F_717,STRUT,731,1558,36-45,F,NZ European,2255,word_48274,42.71,0.03,3.629,other,67.26596449358952
QB_NZ_F_717,LOT,762,1390,36-45,F,NZ European,1525,word_30793,46.57,0.15,3.629,labial,68.50248821104249
QB_NZ_F_717,LOT,607,1217,36-45,F,NZ European,12146,word_22143,51.22,0.04,3.629,labial,52.27481300149095
QB_NZ_F_717,FLEECE,462,2688,36-45,F,NZ European,4546,word_31236,52.22,0.11,3.629,other,53.833892299260135
QB_NZ_F_717,LOT,537,1240,36-45,F,NZ European,3080,word_43875,55.33,0.03,5.1601,other,53.964953738234264
QB_NZ_F_717,KIT,648,1874,36-45,F,NZ European,4135,word_30322,56.52,0.07,5.1601,other,56.357576283140794
QB_NZ_F_717,THOUGHT,454,879,36-45,F,NZ European,10720,word_43809,56.86,0.11,5.1601,other,57.48404577701201
QB_NZ_F_717,FLEECE,503,2344,36-45,F,NZ European,2178,word_32739,57.59,0.1,5.1601,other,57.26749885927366
QB_NZ_F_717,STRUT,861,1551,36-45,F,NZ European,34640,word_19184,58.07,0.03,5.1601,other,56.461604319801275
QB_NZ_F_717,LOT,740,1275,36-45,F,NZ European,974,word_40054,58.37,0.13,5.1601,velar,59.51836374309009
QB_NZ_F_717,STRUT,906,1693,36-45,F,NZ European,1381,word_27471,59.25,0.11,5.1601,other,56.73020643921527
QB_NZ_F_717,THOUGHT,440,973,36-45,F,NZ European,11914,word_22132,61.96,0.09,5.2006,other,56.91593607195864
QB_NZ_F_717,GOOSE,366,2131,36-45,F,NZ European,2038,word_44765,64.89,0.03,5.2006,labial,54.23104399285764
QB_NZ_F_717,DRESS,473,2711,36-45,F,NZ European,797,word_31536,66.65,0.05,5.2006,labial,54.40272938863579
QB_NZ_F_717,STRUT,807,1761,36-45,F,NZ European,29391,word_47761,67.58,0.06,5.2006,other,51.605995307845106
QB_NZ_F_717,DRESS,452,2515,36-45,F,NZ European,1358,word_17082,67.94,0.09,5.2006,other,52.62446906800739
QB_NZ_F_717,DRESS,506,2283,36-45,F,NZ European,103,word_18621,71.13,0.05,4.1411,other,63.72808113505539
QB_NZ_F_717,FLEECE,440,2764,36-45,F,NZ European,1051,word_27968,72.2,0.12,4.1411,other,57.06075387191397
QB_NZ_F_717,TRAP,655,1646,36-45,F,NZ European,947,word_26743,72.63,0.15,4.1411,velar,57.38080409452699
QB_NZ_F_717,DRESS,480,2667,36-45,F,NZ European,5236,word_29916,74.86,0.12,4.1411,other,59.58897443931606
QB_NZ_F_717,THOUGHT,407,722,36-45,F,NZ European,383,word_46298,75.85,0.23,4.1411,labial,55.48273189974342
QB_NZ_F_717,GOOSE,464,1899,36-45,F,NZ European,3426,word_43032,81.52,0.14,3.7475,other,61.36874792395445
QB_NZ_F_717,KIT,626,1933,36-45,F,NZ European,793,word_42168,82.6,0.11,3.7475,labial,60.27118794554238
QB_NZ_F_717,THOUGHT,474,757,36-45,F,NZ European,2888,word_23829,87.04,0.37,3.854,other,61.057151846822165
QB_NZ_F_717,GOOSE,372,1994,36-45,F,NZ European,8249,word_42992,89.85,0.18,3.854,labial,62.69905596273518
QB_NZ_F_717,GOOSE,441,1963,36-45,F,NZ European,1769,word_11259,93.28,0.12,3.854,other,59.229465258729
QB_NZ_F_717,DRESS,451,2359,36-45,F,NZ European,33749,word_11962,98.54,0.06,4.8583,other,58.60634843797985
QB_NZ_F_717,LOT,734,1317,36-45,F,NZ European,4460,word_38883,109.37,0.12,5.2795,labial,59.51138993143221
QB_NZ_F_717,THOUGHT,462,890,36-45,F,NZ European,5891,word_27683,109.85,0.32,5.2795,other,61.39714523089907
QB_NZ_F_717,FLEECE,381,2802,36-45,F,NZ European,5242,word_35813,110.99,0.18,5.2795,other,61.39358004416058
QB_NZ_F_717,FOOT,547,1231,36-45,F,NZ European,6072,word_39188,111.34,0.03,5.2795,labial,61.647220266405824
QB_NZ_F_717,LOT,713,1452,36-45,F,NZ European,4460,word_38883,112.29,0.1,5.2795,labial,60.43006280797357
QB_NZ_F_717,KIT,566,1815,36-45,F,NZ European,2418,word_29251,113.2,0.05,5.2795,other,63.27876451645893
QB_NZ_F_717,KIT,426,1906,36-45,F,NZ European,478,word_27875,117.99,0.14,4.5977,other,66.34344167904092
QB_NZ_F_717,FOOT,458,1166,36-45,F,NZ European,769,word_37640,121.28,0.03,4.5977,other,57.98679871951735
QB_NZ_F_717,THOUGHT,424,783,36-45,F,NZ European,2888,word_23829,121.7,0.26,4.5977,other,58.26359769332246
QB_NZ_F_717,FOOT,428,1692,36-45,F,NZ European,4265,word_34079,122.77,0.04,6.0797,other,64.40005074627304
QB_NZ_F_717,FLEECE,367,2600,36-45,F,NZ European,23445,word_22928,122.9,0.06,6.0797,other,58.127960613226975
QB_NZ_F_717,LOT,685,1300,36-45,F,NZ European,1172,word_21556,123.28,0.09,6.0797,other,61.29716789651014
QB_NZ_F_717,DRESS,475,2510,36-45,F,NZ European,1473,word_29190,123.68,0.13,6.0797,other,61.966056128298625
QB_NZ_F_717,FLEECE,435,2607,36-45,F,NZ European,23445,word_22928,124.4,0.03,6.0797,other,54.16563834039933
QB_NZ_F_717,DRESS,479,2523,36-45,F,NZ European,5236,word_29916,124.57,0.09,6.0797,other,61.985468598119056
QB_NZ_F_717,LOT,719,1049,36-45,F,NZ European,12146,word_22143,124.73,0.09,6.0797,labial,61.88030704237308
QB_NZ_F_717,FLEECE,420,2654,36-45,F,NZ European,1396,word_15083,125.18,0.12,6.0797,other,59.69385520216991
QB_NZ_F_717,STRUT,579,1836,36-45,F,NZ European,9026,word_44481,126.75,0.08,6.0797,other,61.872688312810276
QB_NZ_F_717,STRUT,755,1863,36-45,F,NZ European,9026,word_44481,127.22,0.08,6.0797,other,61.36533562180024
QB_NZ_F_717,FOOT,491,1681,36-45,F,NZ European,0,word_49833,127.67,0.04,6.0797,other,59.59731902935111
QB_NZ_F_717,DRESS,429,2570,36-45,F,NZ European,74,word_49327,128.42,0.1,5.3777,other,64.59224752166165
QB_NZ_F_717,THOUGHT,485,952,36-45,F,NZ European,1736,word_23137,131.27,0.2,5.3777,other,61.5124076681813
QB_NZ_F_717,TRAP,811,2173,36-45,F,NZ European,353,word_46977,132.47,0.07,5.3777,velar,61.938370766125644
QB_NZ_F_717,THOUGHT,480,673,36-45,F,NZ European,282,word_46108,133.08,0.2,5.3777,labial,60.21355335187096
QB_NZ_F_717,KIT,449,1926,36-45,F,NZ European,366,word_26234,135.35,0.05,5.3777,velar,57.40477034708122
QB_NZ_F_717,LOT,730,1737,36-45,F,NZ European,4100,word_11702,136.25,0.03,5.3777,other,55.09591589825121
QB_NZ_F_717,GOOSE,425,1966,36-45,F,NZ European,8249,word_42992,136.69,0.1,5.3777,labial,55.520733078199484
QB_NZ_F_717,STRUT,793,1800,36-45,F,NZ European,190,word_30586,139.05,0.05,4.2773,velar,68.5559343091031
QB_NZ_F_717,KIT,665,1954,36-45,F,NZ European,2677,word_38097,141.83,0.05,4.2773,velar,63.77547247777269
QB_NZ_F_717,KIT,547,1926,36-45,F,NZ European,7170,word_40342,144.07,0.04,4.2773,labial,58.12373488174845
QB_NZ_F_717,TRAP,769,2259,36-45,F,NZ European,688,word_42236,145.42,0.04,4.2773,labial,53.69910169111385
QB_NZ_F_717,DRESS,499,2519,36-45,F,NZ European,797,word_31536,146.81,0.07,4.2773,labial,59.21365335923601
QB_NZ_F_717,DRESS,450,2236,36-45,F,NZ European,3099,word_49264,148.76,0.04,5.668,other,50.33205748037406
QB_NZ_F_717,STRUT,708,1724,36-45,F,NZ European,14049,word_24727,149.79,0.05,5.668,other,53.82743171277849
QB_NZ_F_717,LOT,779,1449,36-45,F,NZ European,3370,word_31574,150.02,0.09,5.668,velar,51.30536301147804
QB_NZ_F_717,TRAP,699,2436,36-45,F,NZ European,2814,word_33264,152.41,0.12,4.7016,other,63.81043054752146
QB_NZ_F_717,KIT,675,2038,36-45,F,NZ European,368,word_49681,153.74,0.03,4.7016,velar,57.468665813395546
QB_NZ_F_717,THOUGHT,434,1219,36-45,F,NZ European,4678,word_18969,155.76,0.07,4.7016,other,56.086067360465655
QB_NZ_F_717,LOT,683,1469,36-45,F,NZ European,5724,word_42963,160.16,0.08,5.2874,other,57.60941005416173
QB_NZ_F_717,STRUT,816,1815,36-45,F,NZ European,762,word_12098,160.44,0.09,5.2874,other,58.76831071988744
QB_NZ_F_717,DRESS,478,2353,36-45,F,NZ European,843,word_21455,160.79,0.11,5.2874,other,58.10788123174724
QB_NZ_F_717,FOOT,562,1613,36-45,F,NZ European,4265,word_34079,162.05,0.06,5.2874,other,58.25912895056124
QB_NZ_F_717,TRAP,798,2396,36-45,F,NZ European,4204,word_22892,162.25,0.11,5.2874,velar,52.93754488277836
QB_NZ_F_717,FLEECE,466,2762,36-45,F,NZ European,5242,word_35813,162.83,0.3,5.2874,other,54.75711153907286
QB_NZ_F_717,GOOSE,491,2124,36-45,F,NZ European,8249,word_42992,166.07,0.09,5.2874,labial,55.50960430177646
QB_NZ_F_717,DRESS,450,2560,36-45,F,NZ European,352,word_12727,169.77,0.08,4.2877,velar,62.373290947395184
QB_NZ_F_717,FOOT,559,1267,36-45,F,NZ European,1824,word_47645,172.59,0.08,4.2877,velar,60.943892321809514
QB_NZ_F_717,START,818,1731,36-45,F,NZ European,13670,word_21963,172.75,0.06,4.2877,labial,63.1929247774015
QB_NZ_F_717,TRAP,592,2468,36-45,F,NZ European,2814,word_33264,173.87,0.09,4.2877,other,58.585555424657954
QB_NZ_F_717,NURSE,477,1966,36-45,F,NZ European,13479,word_38475,178,0.08,4.519,other,69.18657110059883
QB_NZ_F_717,KIT,786,1951,36-45,F,NZ European,368,word_49681,178.61,0.03,4.519,velar,55.57037149378049
QB_NZ_F_717,DRESS,462,2619,36-45,F,NZ European,504,word_11052,179.28,0.09,4.519,velar,62.256054317322956
QB_NZ_F_717,DRESS,485,2688,36-45,F,NZ European,6047,word_29892,182.2,0.13,4.519,velar,59.24185056451219
QB_NZ_F_717,KIT,685,1722,36-45,F,NZ European,2677,word_38097,186.11,0.03,5.3356,velar,61.12195766215796
QB_NZ_F_717,STRUT,808,1868,36-45,F,NZ European,762,word_12098,187.91,0.07,5.3356,other,60.0282534431704
QB_NZ_F_717,KIT,606,2023,36-45,F,NZ European,10234,word_14100,189.44,0.03,5.3356,other,53.586536786083734
QB_NZ_F_717,LOT,746,1135,36-45,F,NZ European,1525,word_30793,190.91,0.2,5.3356,labial,58.96091547643714
QB_NZ_F_717,FLEECE,459,2582,36-45,F,NZ European,4048,word_12374,194.46,0.09,5.8315,other,57.58239760431982
QB_NZ_F_717,DRESS,452,2467,36-45,F,NZ European,4841,word_28757,195.63,0.08,5.8315,other,58.686605721719424
QB_NZ_F_717,NURSE,420,2047,36-45,F,NZ European,2613,word_40302,196.65,0.05,5.8315,other,58.33157475094346
QB_NZ_F_717,DRESS,527,2580,36-45,F,NZ European,629,word_48553,197.06,0.06,5.8315,velar,52.720445346534724
QB_NZ_F_717,DRESS,432,1981,36-45,F,NZ European,1135,word_23453,197.46,0.05,5.8315,other,55.376207410034574
QB_NZ_F_717,LOT,620,1255,36-45,F,NZ European,1135,word_23453,197.67,0.09,5.8315,other,55.376207410034574
QB_NZ_F_717,DRESS,489,2538,36-45,F,NZ European,352,word_12727,200.52,0.05,5.4662,velar,64.25864952151397
QB_NZ_F_717,TRAP,712,2390,36-45,F,NZ European,3755,word_47484,201.57,0.15,5.4662,other,58.44616639749906
QB_NZ_F_717,KIT,515,1983,36-45,F,NZ European,5237,word_25046,202.06,0.06,5.4662,other,56.71424425348651
QB_NZ_F_717,DRESS,502,2556,36-45,F,NZ European,1503,word_11168,203,0.09,5.4662,labial,59.281618192505036
QB_NZ_F_717,FLEECE,455,2777,36-45,F,NZ European,2175,word_24584,203.93,0.13,5.4662,other,56.991619813198724
QB_NZ_F_717,DRESS,548,2385,36-45,F,NZ European,3099,word_49264,204.97,0.04,5.4662,other,54.02930564324038
QB_NZ_F_717,LOT,773,1271,36-45,F,NZ European,1172,word_21556,205.24,0.08,5.4662,other,51.38680514386613
QB_NZ_F_717,FLEECE,438,2674,36-45,F,NZ European,4546,word_31236,205.84,0.1,5.4662,other,59.213657433512715
QB_NZ_F_717,LOT,678,1213,36-45,F,NZ European,1172,word_21556,206.09,0.03,5.4662,other,51.805426907982024
QB_NZ_F_717,START,946,1765,36-45,F,NZ European,8361,word_26060,209.47,0.08,6.326,other,53.26337686836065
QB_NZ_F_717,THOUGHT,444,952,36-45,F,NZ European,11914,word_22132,210.18,0.09,6.326,other,55.544831212579574
QB_NZ_F_717,KIT,512,1908,36-45,F,NZ European,58,word_19657,217.71,0.06,5.5276,other,61.86390577861694
QB_NZ_F_717,KIT,670,1739,36-45,F,NZ European,44,word_35348,219.06,0.03,5.5276,labial,56.19408031300256
QB_NZ_F_717,LOT,541,1129,36-45,F,NZ European,1172,word_21556,219.93,0.09,5.5276,other,51.714204088110435
QB_NZ_F_717,FLEECE,435,2677,36-45,F,NZ European,4546,word_31236,220.53,0.07,5.5276,other,55.08063879010216
QB_NZ_F_717,FLEECE,445,2733,36-45,F,NZ European,4546,word_31236,224.69,0.12,5.642,other,61.947512445057825
QB_NZ_F_717,THOUGHT,504,832,36-45,F,NZ European,5843,word_45163,227.08,0.07,5.642,other,60.3282008625576
QB_NZ_F_717,FLEECE,425,2718,36-45,F,NZ European,2223,word_48623,229.16,0.15,5.642,other,55.9184570839443
QB_NZ_F_717,LOT,631,1081,36-45,F,NZ European,3080,word_43875,229.55,0.1,5.642,other,57.08132582927315
QB_NZ_F_717,TRAP,620,2236,36-45,F,NZ European,17657,word_14675,230.85,0.07,5.642,velar,54.20705227405713
QB_NZ_F_717,FLEECE,426,2572,36-45,F,NZ European,11344,word_49319,232.18,0.09,5.642,other,54.801481421162386
QB_NZ_F_717,FLEECE,459,2512,36-45,F,NZ European,1565,word_27165,236.8,0.08,4.9315,other,57.719203232332035
QB_NZ_F_717,TRAP,656,2304,36-45,F,NZ European,103,word_13135,237.78,0.12,4.9315,other,59.14419062513514
QB_NZ_F_717,NURSE,456,2005,36-45,F,NZ European,103,word_13135,238.06,0.1,4.9315,other,59.14419062513514
QB_NZ_F_717,GOOSE,362,2275,36-45,F,NZ European,2038,word_44765,241.02,0.03,4.9315,other,61.46232441001987
QB_NZ_F_717,FOOT,475,1625,36-45,F,NZ European,0,word_37737,241.45,0.03,4.9315,other,59.235230862933626
QB_NZ_F_717,FLEECE,459,2590,36-45,F,NZ European,48589,word_40466,242.11,0.08,4.9315,other,62.844431973721946
QB_NZ_F_717,KIT,600,1993,36-45,F,NZ European,99820,word_25513,242.46,0.03,4.9315,other,55.236436892106774
QB_NZ_F_717,THOUGHT,445,997,36-45,F,NZ European,2316,word_19468,246.14,0.11,4.5545,other,54.92036093093275
QB_NZ_F_717,DRESS,454,2652,36-45,F,NZ European,33749,word_11962,248.68,0.04,4.5545,other,52.741829451064284
QB_NZ_F_717,KIT,512,1767,36-45,F,NZ European,99820,word_25513,249.99,0.04,4.5545,other,56.64884455905261
QB_NZ_F_717,START,891,1687,36-45,F,NZ European,4944,word_12910,250.26,0.23,4.5545,other,55.627552149017795
QB_NZ_F_717,KIT,503,1759,36-45,F,NZ European,99820,word_25513,251.82,0.04,6.5666,other,52.059133216772935
QB_NZ_F_717,KIT,399,1674,36-45,F,NZ European,99820,word_25513,252.31,0.03,6.5666,other,51.25377759189678
QB_NZ_F_717,GOOSE,438,2363,36-45,F,NZ European,2038,word_44765,253.24,0.03,6.5666,other,52.66816261164723
QB_NZ_F_717,FOOT,439,1281,36-45,F,NZ European,3548,word_14762,253.59,0.03,6.5666,other,56.56762957161818
QB_NZ_F_717,FLEECE,437,2583,36-45,F,NZ European,111471,word_35461,253.77,0.07,6.5666,other,50.212825555235476
QB_NZ_F_717,DRESS,489,2415,36-45,F,NZ European,5236,word_29916,254.08,0.07,6.5666,other,58.770398765232976
QB_NZ_F_717,GOOSE,456,2021,36-45,F,NZ European,14964,word_28592,260.905,0.06,4.9793,other,59.36570434359505
QB_NZ_F_717,KIT,514,1870,36-45,F,NZ European,3548,word_48040,261.155,0.05,4.9793,other,57.51603190974124
QB_NZ_F_717,DRESS,535,2266,36-45,F,NZ European,1474,word_23176,264.275,0.11,4.9793,other,56.43399119365064
QB_NZ_F_717,LOT,553,1132,36-45,F,NZ European,1474,word_23176,264.585,0.06,4.9793,other,56.43399119365064
QB_NZ_F_717,DRESS,429,2291,36-45,F,NZ European,1147,word_31125,270.34,0.1,6.1776,labial,64.35302423617603
QB_NZ_F_717,STRUT,872,1592,36-45,F,NZ European,2255,word_48274,271.2,0.05,6.1776,other,62.22167869499206
QB_NZ_F_717,FOOT,585,1487,36-45,F,NZ European,5428,word_22047,272,0.04,6.1776,velar,57.696125744296495
QB_NZ_F_717,FLEECE,468,2560,36-45,F,NZ European,4104,word_32182,272.54,0.13,6.1776,other,58.90427606479618
QB_NZ_F_717,LOT,685,1757,36-45,F,NZ European,200,word_41305,272.82,0.03,6.1776,other,45.854186532604224
QB_NZ_F_717,STRUT,714,1835,36-45,F,NZ European,14049,word_24727,273.26,0.05,6.1776,other,54.99723352498595
QB_NZ_F_717,DRESS,444,2425,36-45,F,NZ European,843,word_21455,273.9,0.04,6.1776,other,56.75223056163798
QB_NZ_F_717,KIT,699,1913,36-45,F,NZ European,2462,word_11231,275.59,0.04,5.0143,velar,59.378995623407754
QB_NZ_F_717,GOOSE,438,2169,36-45,F,NZ European,534,word_28011,276.9,0.16,5.0143,other,58.68554620960768
QB_NZ_F_717,DRESS,467,2630,36-45,F,NZ European,2812,word_29967,277.61,0.07,5.0143,other,58.8216537255407
QB_NZ_F_717,LOT,659,1180,36-45,F,NZ European,521,word_47425,279.05,0.13,5.0143,labial,61.2155409741165
